53.5221211619047, 11.5464986920635, 4.45635292857143, 13.4064137698413, 24.1128557714286, 25.4240077619048, 2.7161057, 4.02725769047619
34.0658357650794, 7.44681852539682, 2.34866926825397, 9.37934814126984, 14.8909998301587, 15.818133452381, 1.74806483333333, 2.67519845555556
30.6134054222222, 6.74013193015872, 2.06558626984127, 8.49466492380952, 13.3130222984127, 14.1380603984127, 1.62261576984127, 2.44765386984127
27.9286720834921, 6.15529577301587, 1.87342251269841, 7.73274448571428, 12.1672093120635, 12.8770708269841, 1.53660877238095, 2.24647028730159
26.5789809395238, 5.86483934603174, 1.8136986, 7.28251203015873, 11.6179309633333, 12.2389389793651, 1.51200012047619, 2.13300813650793
23.565178941746, 5.21557667936508, 1.56433222015873, 6.50773264444444, 10.2775373977778, 10.7725964619048, 1.3952656168254, 1.89032468095238
23.6702215177778, 5.25195804285714, 1.60293566190476, 6.54392145555556, 10.2714063574603, 10.7492604904762, 1.43937221142857, 1.91722634444444
30.2314140825397, 6.66517648730158, 2.31067541269841, 8.0038362063492, 13.2517259761905, 13.8803098460317, 1.79057617936508, 2.41916004920635
31.5946657539683, 6.99524172222222, 2.4715714968254, 8.18005782380952, 13.9477947111111, 14.5862270190476, 1.8984622015873, 2.53689450952381
30.275085152381, 6.63119792063492, 2.28999619206349, 8.00869442380952, 13.345196615873, 13.8629105539683, 1.88011345714286, 2.39782739523809
30.159853815873, 6.60894248888888, 2.20588034603175, 8.19196825238095, 13.1530627285714, 13.6592825714286, 1.89956711746032, 2.40578696031746
33.0880424285714, 7.25103496984127, 2.46406352222222, 8.97960533333333, 14.3933386031746, 14.9722803079365, 2.0576694968254, 2.6366112015873
35.5892627714286, 7.79518235079364, 2.69498593333333, 9.59599074761905, 15.5031037396825, 16.1397442222222, 2.18705249047619, 2.82369297301587
37.1224961793651, 8.11530897619047, 2.85748642063492, 9.88388563174603, 16.2658151507936, 16.9231072698413, 2.26058521904762, 2.91787733809524
36.3482584222222, 7.91140407936508, 2.80607092380952, 9.58019764920635, 16.0505857698413, 16.658602, 2.21248206190476, 2.82049829206349
40.3739456333333, 8.77905580793651, 3.21613991428571, 10.4605789206349, 17.9181709904762, 18.6236197619048, 2.4105028, 3.11595157142857
39.6177629126984, 8.58776384285714, 3.10133680952381, 10.3511113047619, 17.5775509555556, 18.2647029206349, 2.36635377301587, 3.05350573809524
34.8747579396825, 7.5624040063492, 2.46437910476191, 9.66082537777778, 15.1871494507937, 15.8038031142857, 2.13385378412698, 2.75050744761905
38.1699862746032, 8.20882936666666, 2.90490910952381, 10.1597065714286, 16.8965412269841, 17.6618274444444, 2.1680336968254, 2.93331991428571
45.0627038761905, 9.69425498412698, 3.70440018888889, 11.4334976047619, 20.2305510984127, 21.1943322222222, 2.44153254285714, 3.40531366666667
52.1988430714286, 11.2523813206349, 4.43718946031746, 13.0267305571429, 23.4825417333333, 24.6421356349206, 2.77810656190476, 3.93770046349206
61.875940368254, 13.3586691857143, 5.40220661269842, 15.2347587412698, 27.8803058285714, 29.2929306984127, 3.24944304126984, 4.66206791111111
71.2680139063492, 15.3319336571428, 6.43589950634921, 17.0601803333333, 32.4400004095238, 34.0469533015873, 3.68498234920635, 5.29193524126984
76.3899828301587, 16.3758271587302, 7.01554437619048, 17.9693829365079, 35.0292283587302, 36.7444514444444, 3.89987190952381, 5.6150949952381
